0 1492.617534 1500.783258
1 1505.100842 1501.521858
2 1509.837675 1498.966269
3 1484.890906 1500.525712
4 1497.884901 1505.071475
5 1501.258454 1500.223665
6 1514.321313 1476.302990
7 1495.618958 1497.046181
8 1516.402075 1505.438237
9 1501.319577 1483.199764
10 1458.934864 1544.977650
11 1503.798425 1480.632723
12 1499.837395 1499.361530
13 2057.032471 1622.389725
14 1509.958133 1454.802822
15 1503.750111 1498.092602
16 1501.210787 1501.890500
17 1493.066290 1495.958347
18 1511.020237 1592.737099
19 1485.914695 1499.661734
20 1510.418726 1497.479604
21 1505.645663 1499.192130
22 1502.807010 1496.318309
23 1506.905320 1501.747243
24 1491.563875 1486.539886
25 1479.170877 1494.953057
26 1501.261304 1504.342039
27 1511.729753 1509.916344
28 1507.539827 1504.272497
29 629.913757 1941.185211
30 1489.718023 1499.570972
31 1501.015119 1507.377863
32 1495.368671 1505.273738
33 1506.916532 1493.261851
34 1512.479611 1493.644405
35 1504.065045 1501.424491
36 1487.349056 1504.588675
37 1502.237778 1494.157080
38 1532.987720 1452.039135
39 1477.814909 1494.240436
40 1464.940193 1540.551300
41 1476.607946 1501.218558
42 1455.014664 1474.269901
43 1496.437092 1482.321424
44 1500.918817 1500.459475
45 1505.726073 1501.122342
46 1302.308411 1518.197605
47 1459.415680 1471.852362
48 1495.688655 1504.170095
49 1499.038534 1499.595828
