3 31 1501.015119 1507.377863 6.387103
3 21 1505.645663 1499.192130 6.477551
3 22 1502.807010 1496.318309 6.512589
3 4 1497.884901 1505.071475 7.208150
3 37 1502.237778 1494.157080 8.099892
3 0 1492.617534 1500.783258 8.184719
3 49 1499.038534 1499.595828 8.499729
3 48 1495.688655 1504.170095 8.499729
3 30 1489.718023 1499.570972 9.868697
3 32 1495.368671 1505.273738 9.920732
3 2 1509.837675 1498.966269 10.885681
3 8 1516.402075 1505.438237 10.977993
3 47 1459.415680 1471.852362 12.449162
3 20 1510.418726 1497.479604 12.951118
3 33 1506.916532 1493.261851 13.666049
3 19 1485.914695 1499.661734 13.758330
3 43 1496.437092 1482.321424 14.126665
3 3 1484.890906 1500.525712 15.644735
3 25 1479.170877 1494.953057 15.792016
3 39 1477.814909 1494.240436 16.434978
3 36 1487.349056 1504.588675 17.248624
3 9 1501.319577 1483.199764 18.128381
3 34 1512.479611 1493.644405 18.843449
3 42 1455.014664 1474.269901 19.263300
3 11 1503.798425 1480.632723 23.172404
3 41 1476.607946 1501.218558 24.616921
3 6 1514.321313 1476.302990 38.022407
3 14 1509.958133 1454.802822 55.158126
3 40 1464.940193 1540.551300 75.613161
3 38 1532.987720 1452.039135 80.950503
3 18 1511.020237 1592.737099 81.718762
3 10 1458.934864 1544.977650 86.044591
3 46 1302.308411 1518.197605 215.889913
3 13 2057.032471 1622.389725 434.643103
3 29 629.913757 1941.185211 1311.271572
4 44 1500.918817 1500.459475 0.722199
4 12 1499.837395 1499.361530 0.732819
4 16 1501.210787 1501.890500 0.878969
4 5 1501.258454 1500.223665 1.175315
4 7 1495.618958 1497.046181 1.532169
4 27 1511.729753 1509.916344 1.897111
4 35 1504.065045 1501.424491 2.698722
4 17 1493.066290 1495.958347 2.945262
4 26 1501.261304 1504.342039 3.130735
4 28 1507.539827 1504.272497 3.314517
4 1 1505.100842 1501.521858 3.622113
4 45 1505.726073 1501.122342 4.637339
4 24 1491.563875 1486.539886 5.054804
4 23 1506.905320 1501.747243 5.188096
4 15 1503.750111 1498.092602 5.684891
4 31 1501.015119 1507.377863 6.387103
4 21 1505.645663 1499.192130 6.477551
4 22 1502.807010 1496.318309 6.512589
4 4 1497.884901 1505.071475 7.208150
4 37 1502.237778 1494.157080 8.099892
4 0 1492.617534 1500.783258 8.184719
4 49 1499.038534 1499.595828 8.499729
4 48 1495.688655 1504.170095 8.499729
4 30 1489.718023 1499.570972 9.868697
4 32 1495.368671 1505.273738 9.920732
4 2 1509.837675 1498.966269 10.885681
4 8 1516.402075 1505.438237 10.977993
4 47 1459.415680 1471.852362 12.449162
4 20 1510.418726 1497.479604 12.951118
4 33 1506.916532 1493.261851 13.666049
4 19 1485.914695 1499.661734 13.758330
4 43 1496.437092 1482.321424 14.126665
4 3 1484.890906 1500.525712 15.644735
4 25 1479.170877 1494.953057 15.792016
4 39 1477.814909 1494.240436 16.434978
4 36 1487.349056 1504.588675 17.248624
4 9 1501.319577 1483.199764 18.128381
4 34 1512.479611 1493.644405 18.843449
4 42 1455.014664 1474.269901 19.263300
4 11 1503.798425 1480.632723 23.172404
4 41 1476.607946 1501.218558 24.616921
4 6 1514.321313 1476.302990 38.022407
4 14 1509.958133 1454.802822 55.158126
4 40 1464.940193 1540.551300 75.613161
4 38 1532.987720 1452.039135 80.950503
4 18 1511.020237 1592.737099 81.718762
4 10 1458.934864 1544.977650 86.044591
4 46 1302.308411 1518.197605 215.889913
4 13 2057.032471 1622.389725 434.643103
4 29 629.913757 1941.185211 1311.271572
5 44 1500.918817 1500.459475 0.722199
5 12 1499.837395 1499.361530 0.732819
5 16 1501.210787 1501.890500 0.878969
5 5 1501.258454 1500.223665 1.175315
5 7 1495.618958 1497.046181 1.532169
5 27 1511.729753 1509.916344 1.897111
5 35 1504.065045 1501.424491 2.698722
5 17 1493.066290 1495.958347 2.945262
5 26 1501.261304 1504.342039 3.130735
5 28 1507.539827 1504.272497 3.314517
5 1 1505.100842 1501.521858 3.622113
5 45 1505.726073 1501.122342 4.637339
5 24 1491.563875 1486.539886 5.054804
5 23 1506.905320 1501.747243 5.188096
5 15 1503.750111 1498.092602 5.684891
5 31 1501.015119 1507.377863 6.387103
5 21 1505.645663 1499.192130 6.477551
5 22 1502.807010 1496.318309 6.512589
5 4 1497.884901 1505.071475 7.208150
5 37 1502.237778 1494.157080 8.099892
5 0 1492.617534 1500.783258 8.184719
5 49 1499.038534 1499.595828 8.499729
5 48 1495.688655 1504.170095 8.499729
5 30 1489.718023 1499.570972 9.868697
5 32 1495.368671 1505.273738 9.920732
5 2 1509.837675 1498.966269 10.885681
5 8 1516.402075 1505.438237 10.977993
5 47 1459.415680 1471.852362 12.449162
5 20 1510.418726 1497.479604 12.951118
5 33 1506.916532 1493.261851 13.666049
5 19 1485.914695 1499.661734 13.758330
5 43 1496.437092 1482.321424 14.126665
5 3 1484.890906 1500.525712 15.644735
5 25 1479.170877 1494.953057 15.792016
5 39 1477.814909 1494.240436 16.434978
5 36 1487.349056 1504.588675 17.248624
5 9 1501.319577 1483.199764 18.128381
5 34 1512.479611 1493.644405 18.843449
5 42 1455.014664 1474.269901 19.263300
5 11 1503.798425 1480.632723 23.172404
5 41 1476.607946 1501.218558 24.616921
5 6 1514.321313 1476.302990 38.022407
5 14 1509.958133 1454.802822 55.158126
5 40 1464.940193 1540.551300 75.613161
5 38 1532.987720 1452.039135 80.950503
5 18 1511.020237 1592.737099 81.718762
5 10 1458.934864 1544.977650 86.044591
5 46 1302.308411 1518.197605 215.889913
5 13 2057.032471 1622.389725 434.643103
5 29 629.913757 1941.185211 1311.271572
6 44 1500.918817 1500.459475 0.722199
6 12 1499.837395 1499.361530 0.732819
6 16 1501.210787 1501.890500 0.878969
6 5 1501.258454 1500.223665 1.175315
6 7 1495.618958 1497.046181 1.532169
6 27 1511.729753 1509.916344 1.897111
6 35 1504.065045 1501.424491 2.698722
6 17 1493.066290 1495.958347 2.945262
6 26 1501.261304 1504.342039 3.130735
6 28 1507.539827 1504.272497 3.314517
6 1 1505.100842 1501.521858 3.622113
6 45 1505.726073 1501.122342 4.637339
6 24 1491.563875 1486.539886 5.054804
6 23 1506.905320 1501.747243 5.188096
6 15 1503.750111 1498.092602 5.684891
6 31 1501.015119 1507.377863 6.387103
6 21 1505.645663 1499.192130 6.477551
6 22 1502.807010 1496.318309 6.512589
6 4 1497.884901 1505.071475 7.208150
6 37 1502.237778 1494.157080 8.099892
6 0 1492.617534 1500.783258 8.184719
6 49 1499.038534 1499.595828 8.499729
6 48 1495.688655 1504.170095 8.499729
6 30 1489.718023 1499.570972 9.868697
6 32 1495.368671 1505.273738 9.920732
6 2 1509.837675 1498.966269 10.885681
6 8 1516.402075 1505.438237 10.977993
6 47 1459.415680 1471.852362 12.449162
6 20 1510.418726 1497.479604 12.951118
6 33 1506.916532 1493.261851 13.666049
6 19 1485.914695 1499.661734 13.758330
6 43 1496.437092 1482.321424 14.126665
6 3 1484.890906 1500.525712 15.644735
6 25 1479.170877 1494.953057 15.792016
6 39 1477.814909 1494.240436 16.434978
6 36 1487.349056 1504.588675 17.248624
6 9 1501.319577 1483.199764 18.128381
6 34 1512.479611 1493.644405 18.843449
6 42 1455.014664 1474.269901 19.263300
6 11 1503.798425 1480.632723 23.172404
6 41 1476.607946 1501.218558 24.616921
6 6 1514.321313 1476.302990 38.022407
6 14 1509.958133 1454.802822 55.158126
6 40 1464.940193 1540.551300 75.613161
6 38 1532.987720 1452.039135 80.950503
6 18 1511.020237 1592.737099 81.718762
6 10 1458.934864 1544.977650 86.044591
6 46 1302.308411 1518.197605 215.889913
6 13 2057.032471 1622.389725 434.643103
6 29 629.913757 1941.185211 1311.271572
7 44 1500.918817 1500.459475 0.722199
7 12 1499.837395 1499.361530 0.732819
7 16 1501.210787 1501.890500 0.878969
7 5 1501.258454 1500.223665 1.175315
7 7 1495.618958 1497.046181 1.532169
7 27 1511.729753 1509.916344 1.897111
7 35 1504.065045 1501.424491 2.698722
7 17 1493.066290 1495.958347 2.945262
7 26 1501.261304 1504.342039 3.130735
7 28 1507.539827 1504.272497 3.314517
7 1 1505.100842 1501.521858 3.622113
7 45 1505.726073 1501.122342 4.637339
7 24 1491.563875 1486.539886 5.054804
7 23 1506.905320 1501.747243 5.188096
7 15 1503.750111 1498.092602 5.684891
7 31 1501.015119 1507.377863 6.387103
7 21 1505.645663 1499.192130 6.477551
7 22 1502.807010 1496.318309 6.512589
7 4 1497.884901 1505.071475 7.208150
7 37 1502.237778 1494.157080 8.099892
7 0 1492.617534 1500.783258 8.184719
7 49 1499.038534 1499.595828 8.499729
7 48 1495.688655 1504.170095 8.499729
7 30 1489.718023 1499.570972 9.868697
7 32 1495.368671 1505.273738 9.920732
7 2 1509.837675 1498.966269 10.885681
7 8 1516.402075 1505.438237 10.977993
7 47 1459.415680 1471.852362 12.449162
7 20 1510.418726 1497.479604 12.951118
7 33 1506.916532 1493.261851 13.666049
7 19 1485.914695 1499.661734 13.758330
7 43 1496.437092 1482.321424 14.126665
7 3 1484.890906 1500.525712 15.644735
7 25 1479.170877 1494.953057 15.792016
7 39 1477.814909 1494.240436 16.434978
7 36 1487.349056 1504.588675 17.248624
7 9 1501.319577 1483.199764 18.128381
7 34 1512.479611 1493.644405 18.843449
7 42 1455.014664 1474.269901 19.263300
7 11 1503.798425 1480.632723 23.172404
7 41 1476.607946 1501.218558 24.616921
7 6 1514.321313 1476.302990 38.022407
7 14 1509.958133 1454.802822 55.158126
7 40 1464.940193 1540.551300 75.613161
7 38 1532.987720 1452.039135 80.950503
7 18 1511.020237 1592.737099 81.718762
7 10 1458.934864 1544.977650 86.044591
7 46 1302.308411 1518.197605 215.889913
7 13 2057.032471 1622.389725 434.643103
7 29 629.913757 1941.185211 1311.271572
8 44 1500.918817 1500.459475 0.722199
8 12 1499.837395 1499.361530 0.732819
8 16 1501.210787 1501.890500 0.878969
8 5 1501.258454 1500.223665 1.175315
8 7 1495.618958 1497.046181 1.532169
8 27 1511.729753 1509.916344 1.897111
8 35 1504.065045 1501.424491 2.698722
8 17 1493.066290 1495.958347 2.945262
8 26 1501.261304 1504.342039 3.130735
8 28 1507.539827 1504.272497 3.314517
8 1 1505.100842 1501.521858 3.622113
8 45 1505.726073 1501.122342 4.637339
8 24 1491.563875 1486.539886 5.054804
8 23 1506.905320 1501.747243 5.188096
8 15 1503.750111 1498.092602 5.684891
8 31 1501.015119 1507.377863 6.387103
8 21 1505.645663 1499.192130 6.477551
8 22 1502.807010 1496.318309 6.512589
8 4 1497.884901 1505.071475 7.208150
8 37 1502.237778 1494.157080 8.099892
8 0 1492.617534 1500.783258 8.184719
8 49 1499.038534 1499.595828 8.499729
8 48 1495.688655 1504.170095 8.499729
8 30 1489.718023 1499.570972 9.868697
8 32 1495.368671 1505.273738 9.920732
8 2 1509.837675 1498.966269 10.885681
8 8 1516.402075 1505.438237 10.977993
8 47 1459.415680 1471.852362 12.449162
8 20 1510.418726 1497.479604 12.951118
8 33 1506.916532 1493.261851 13.666049
8 19 1485.914695 1499.661734 13.758330
8 43 1496.437092 1482.321424 14.126665
8 3 1484.890906 1500.525712 15.644735
8 25 1479.170877 1494.953057 15.792016
8 39 1477.814909 1494.240436 16.434978
8 36 1487.349056 1504.588675 17.248624
8 9 1501.319577 1483.199764 18.128381
8 34 1512.479611 1493.644405 18.843449
8 42 1455.014664 1474.269901 19.263300
8 11 1503.798425 1480.632723 23.172404
8 41 1476.607946 1501.218558 24.616921
8 6 1514.321313 1476.302990 38.022407
8 14 1509.958133 1454.802822 55.158126
8 40 1464.940193 1540.551300 75.613161
8 38 1532.987720 1452.039135 80.950503
8 18 1511.020237 1592.737099 81.718762
8 10 1458.934864 1544.977650 86.044591
8 46 1302.308411 1518.197605 215.889913
8 13 2057.032471 1622.389725 434.643103
8 29 629.913757 1941.185211 1311.271572
9 44 1500.918817 1500.459475 0.722199
9 12 1499.837395 1499.361530 0.732819
9 16 1501.210787 1501.890500 0.878969
9 5 1501.258454 1500.223665 1.175315
9 7 1495.618958 1497.046181 1.532169
9 27 1511.729753 1509.916344 1.897111
9 35 1504.065045 1501.424491 2.698722
9 17 1493.066290 1495.958347 2.945262
9 26 1501.261304 1504.342039 3.130735
9 28 1507.539827 1504.272497 3.314517
9 1 1505.100842 1501.521858 3.622113
9 45 1505.726073 1501.122342 4.637339
9 24 1491.563875 1486.539886 5.054804
9 23 1506.905320 1501.747243 5.188096
9 15 1503.750111 1498.092602 5.684891
9 31 1501.015119 1507.377863 6.387103
9 21 1505.645663 1499.192130 6.477551
9 22 1502.807010 1496.318309 6.512589
9 4 1497.884901 1505.071475 7.208150
9 37 1502.237778 1494.157080 8.099892
9 0 1492.617534 1500.783258 8.184719
9 49 1499.038534 1499.595828 8.499729
9 48 1495.688655 1504.170095 8.499729
9 30 1489.718023 1499.570972 9.868697
9 32 1495.368671 1505.273738 9.920732
9 2 1509.837675 1498.966269 10.885681
9 8 1516.402075 1505.438237 10.977993
9 47 1459.415680 1471.852362 12.449162
9 20 1510.418726 1497.479604 12.951118
9 33 1506.916532 1493.261851 13.666049
9 19 1485.914695 1499.661734 13.758330
9 43 1496.437092 1482.321424 14.126665
9 3 1484.890906 1500.525712 15.644735
9 25 1479.170877 1494.953057 15.792016
9 39 1477.814909 1494.240436 16.434978
9 36 1487.349056 1504.588675 17.248624
9 9 1501.319577 1483.199764 18.128381
9 34 1512.479611 1493.644405 18.843449
9 42 1455.014664 1474.269901 19.263300
9 11 1503.798425 1480.632723 23.172404
9 41 1476.607946 1501.218558 24.616921
9 6 1514.321313 1476.302990 38.022407
9 14 1509.958133 1454.802822 55.158126
9 40 1464.940193 1540.551300 75.613161
9 38 1532.987720 1452.039135 80.950503
9 18 1511.020237 1592.737099 81.718762
9 10 1458.934864 1544.977650 86.044591
9 46 1302.308411 1518.197605 215.889913
9 13 2057.032471 1622.389725 434.643103
9 29 629.913757 1941.185211 1311.271572
10 44 1500.918817 1500.459475 0.722199
10 12 1499.837395 1499.361530 0.732819
10 16 1501.210787 1501.890500 0.878969
10 5 1501.258454 1500.223665 1.175315
10 7 1495.618958 1497.046181 1.532169
10 27 1511.729753 1509.916344 1.897111
10 35 1504.065045 1501.424491 2.698722
10 17 1493.066290 1495.958347 2.945262
10 26 1501.261304 1504.342039 3.130735
10 28 1507.539827 1504.272497 3.314517
10 1 1505.100842 1501.521858 3.622113
10 45 1505.726073 1501.122342 4.637339
10 24 1491.563875 1486.539886 5.054804
10 23 1506.905320 1501.747243 5.188096
10 15 1503.750111 1498.092602 5.684891
10 31 1501.015119 1507.377863 6.387103
10 21 1505.645663 1499.192130 6.477551
10 22 1502.807010 1496.318309 6.512589
10 4 1497.884901 1505.071475 7.208150
10 37 1502.237778 1494.157080 8.099892
10 0 1492.617534 1500.783258 8.184719
10 49 1499.038534 1499.595828 8.499729
10 48 1495.688655 1504.170095 8.499729
10 30 1489.718023 1499.570972 9.868697
10 32 1495.368671 1505.273738 9.920732
10 2 1509.837675 1498.966269 10.885681
10 8 1516.402075 1505.438237 10.977993
10 47 1459.415680 1471.852362 12.449162
10 20 1510.418726 1497.479604 12.951118
10 33 1506.916532 1493.261851 13.666049
10 19 1485.914695 1499.661734 13.758330
10 43 1496.437092 1482.321424 14.126665
10 3 1484.890906 1500.525712 15.644735
10 25 1479.170877 1494.953057 15.792016
10 39 1477.814909 1494.240436 16.434978
10 36 1487.349056 1504.588675 17.248624
10 9 1501.319577 1483.199764 18.128381
10 34 1512.479611 1493.644405 18.843449
10 42 1455.014664 1474.269901 19.263300
10 11 1503.798425 1480.632723 23.172404
10 41 1476.607946 1501.218558 24.616921
10 6 1514.321313 1476.302990 38.022407
10 14 1509.958133 1454.802822 55.158126
10 40 1464.940193 1540.551300 75.613161
10 38 1532.987720 1452.039135 80.950503
10 18 1511.020237 1592.737099 81.718762
10 10 1458.934864 1544.977650 86.044591
10 46 1302.308411 1518.197605 215.889913
10 13 2057.032471 1622.389725 434.643103
10 29 629.913757 1941.185211 1311.271572
11 44 1500.918817 1500.459475 0.722199
11 12 1499.837395 1499.361530 0.732819
11 16 1501.210787 1501.890500 0.878969
11 5 1501.258454 1500.223665 1.175315
11 7 1495.618958 1497.046181 1.532169
11 27 1511.729753 1509.916344 1.897111
11 35 1504.065045 1501.424491 2.698722
11 17 1493.066290 1495.958347 2.945262
11 26 1501.261304 1504.342039 3.130735
11 28 1507.539827 1504.272497 3.314517
11 1 1505.100842 1501.521858 3.622113
11 45 1505.726073 1501.122342 4.637339
11 24 1491.563875 1486.539886 5.054804
11 23 1506.905320 1501.747243 5.188096
11 15 1503.750111 1498.092602 5.684891
11 31 1501.015119 1507.377863 6.387103
11 21 1505.645663 1499.192130 6.477551
11 22 1502.807010 1496.318309 6.512589
11 4 1497.884901 1505.071475 7.208150
11 37 1502.237778 1494.157080 8.099892
11 0 1492.617534 1500.783258 8.184719
11 49 1499.038534 1499.595828 8.499729
11 48 1495.688655 1504.170095 8.499729
11 30 1489.718023 1499.570972 9.868697
11 32 1495.368671 1505.273738 9.920732
11 2 1509.837675 1498.966269 10.885681
11 8 1516.402075 1505.438237 10.977993
11 47 1459.415680 1471.852362 12.449162
11 20 1510.418726 1497.479604 12.951118
11 33 1506.916532 1493.261851 13.666049
11 19 1485.914695 1499.661734 13.758330
11 43 1496.437092 1482.321424 14.126665
11 3 1484.890906 1500.525712 15.644735
11 25 1479.170877 1494.953057 15.792016
11 39 1477.814909 1494.240436 16.434978
11 36 1487.349056 1504.588675 17.248624
11 9 1501.319577 1483.199764 18.128381
11 34 1512.479611 1493.644405 18.843449
11 42 1455.014664 1474.269901 19.263300
11 11 1503.798425 1480.632723 23.172404
11 41 1476.607946 1501.218558 24.616921
11 6 1514.321313 1476.302990 38.022407
11 14 1509.958133 1454.802822 55.158126
11 40 1464.940193 1540.551300 75.613161
11 38 1532.987720 1452.039135 80.950503
11 18 1511.020237 1592.737099 81.718762
11 10 1458.934864 1544.977650 86.044591
11 46 1302.308411 1518.197605 215.889913
11 13 2057.032471 1622.389725 434.643103
11 29 629.913757 1941.185211 1311.271572
12 44 1500.918817 1500.459475 0.722199
12 12 1499.837395 1499.361530 0.732819
12 16 1501.210787 1501.890500 0.878969
12 5 1501.258454 1500.223665 1.175315
12 7 1495.618958 1497.046181 1.532169
12 27 1511.729753 1509.916344 1.897111
12 35 1504.065045 1501.424491 2.698722
12 17 1493.066290 1495.958347 2.945262
12 26 1501.261304 1504.342039 3.130735
12 28 1507.539827 1504.272497 3.314517
12 1 1505.100842 1501.521858 3.622113
12 45 1505.726073 1501.122342 4.637339
12 24 1491.563875 1486.539886 5.054804
12 23 1506.905320 1501.747243 5.188096
12 15 1503.750111 1498.092602 5.684891
12 31 1501.015119 1507.377863 6.387103
12 21 1505.645663 1499.192130 6.477551
12 22 1502.807010 1496.318309 6.512589
12 4 1497.884901 1505.071475 7.208150
12 37 1502.237778 1494.157080 8.099892
12 0 1492.617534 1500.783258 8.184719
12 49 1499.038534 1499.595828 8.499729
12 48 1495.688655 1504.170095 8.499729
12 30 1489.718023 1499.570972 9.868697
12 32 1495.368671 1505.273738 9.920732
12 2 1509.837675 1498.966269 10.885681
12 8 1516.402075 1505.438237 10.977993
12 47 1459.415680 1471.852362 12.449162
12 20 1510.418726 1497.479604 12.951118
12 33 1506.916532 1493.261851 13.666049
12 19 1485.914695 1499.661734 13.758330
12 43 1496.437092 1482.321424 14.126665
12 3 1484.890906 1500.525712 15.644735
12 25 1479.170877 1494.953057 15.792016
12 39 1477.814909 1494.240436 16.434978
12 36 1487.349056 1504.588675 17.248624
12 9 1501.319577 1483.199764 18.128381
12 34 1512.479611 1493.644405 18.843449
12 42 1455.014664 1474.269901 19.263300
12 11 1503.798425 1480.632723 23.172404
12 41 1476.607946 1501.218558 24.616921
12 6 1514.321313 1476.302990 38.022407
12 14 1509.958133 1454.802822 55.158126
12 40 1464.940193 1540.551300 75.613161
12 38 1532.987720 1452.039135 80.950503
12 18 1511.020237 1592.737099 81.718762
12 10 1458.934864 1544.977650 86.044591
12 46 1302.308411 1518.197605 215.889913
12 13 2057.032471 1622.389725 434.643103
12 29 629.913757 1941.185211 1311.271572
13 44 1500.918817 1500.459475 0.722199
13 12 1499.837395 1499.361530 0.732819
13 16 1501.210787 1501.890500 0.878969
13 5 1501.258454 1500.223665 1.175315
13 7 1495.618958 1497.046181 1.532169
13 27 1511.729753 1509.916344 1.897111
13 35 1504.065045 1501.424491 2.698722
13 17 1493.066290 1495.958347 2.945262
13 26 1501.261304 1504.342039 3.130735
13 28 1507.539827 1504.272497 3.314517
13 1 1505.100842 1501.521858 3.622113
13 45 1505.726073 1501.122342 4.637339
13 24 1491.563875 1486.539886 5.054804
13 23 1506.905320 1501.747243 5.188096
13 15 1503.750111 1498.092602 5.684891
13 31 1501.015119 1507.377863 6.387103
